Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
00350c32-4286-3614-8521-c17ebbbee53e,b03b624d-c939-3688-986d-9555b8009a3b,Trinity427 Hartmann983,F,GENERAL PRACTICE,230 MAPLE ST,HOLYOKE,MA,010405144,42.207406,-72.608419,124,0
4895ad3d-ca49-3b7b-ab8c-10c9c07654b4,ff6d901b-6850-378b-87d0-97a8c499aa43,Kurt412 Ferry570,M,GENERAL PRACTICE,935 WASHINGTON ST,NORWOOD,MA,020623411,42.18396765,-71.2037844209652,39,0
e114adfb-904f-340e-b176-b62f36000816,ea153d0a-9ccc-3769-9a25-934b417071b7,Adam631 Towne435,M,GENERAL PRACTICE,463 WORCESTER RD,FRAMINGHAM,MA,017015354,42.3095704,-71.4413097,107,0
6ccb9c1e-437e-3b25-b3a4-4a5ad2b24eff,d3085315-9893-34c7-8889-3a31dc17c2b0,Zachery872 Rau926,M,GENERAL PRACTICE,1428 MAIN ST STE 7,WALPOLE,MA,020811729,42.1325911,-71.2618886,236,0
c6cca06e-d61c-3ba3-8450-f0a292334698,ace1ac31-036a-38fd-b451-b3b87157c717,Salvador46 Ortiz186,M,GENERAL PRACTICE,170 MORTON ST,BOSTON,MA,021303735,42.299067750000006,-71.10124351911541,154,0
96033c7d-0dc7-3326-b67d-8642beda1c37,469171e3-f6ec-3258-8e16-7038f6a439c0,Mireille557 Brakus656,F,GENERAL PRACTICE,COUNTRYSIDE DRIVE,MILFORD,MA,017571252,42.1413353,-71.5192019,24,0
1c1a920f-f2f9-3550-98e6-fe30f671b465,18061fd5-fda8-3e2d-87f0-0f3c87211bcc,Omer483 Koepp521,M,GENERAL PRACTICE,1493 CAMBRIDGE ST,SOMERVILLE,MA,021431408,42.3875968,-71.0994968,659,0
8513feda-e8fc-31f8-80b8-28452f78d1d2,1faab3d1-2ae5-3110-8e5f-c65b92ca906d,Theodore876 Ankunding277,M,GENERAL PRACTICE,29 LEWIS AVE,GREAT BARRINGTON,MA,012301713,42.19093125,-73.3715000043024,129,0
f955db7f-0c40-33c9-9554-7b591ea03de4,c64c848c-0315-3115-87fa-80c360bb6a73,Mitchel812 Zieme486,M,GENERAL PRACTICE,142 BERKELEY ST,BOSTON,MA,021164608,42.3489076,-71.0721378,14,0
1118d5ce-891a-3a56-ac20-bd97fe0bbbd3,2d368a24-7410-3be2-ab17-da96581aabad,Jesse626 Medhurst46,F,GENERAL PRACTICE,65 WALNUT ST.,WELLESLEY,MA,024812188,42.324730450000004,-71.25364984557581,43,0
fd1fb645-879c-35a0-b8dd-ac04a2af4d4d,76281d34-caff-30e0-8545-bcdf33182109,Jane262 Schmeler639,F,GENERAL PRACTICE,500 WILBUR AVENUE,SOMERSET,MA,027252051,41.72075205,-71.16843052114558,59,0
3b9bf342-5710-3515-8096-44deddfaf054,7e97f720-f99d-3402-98a4-a144aaa5bd01,Alfonso758 Valles311,M,GENERAL PRACTICE,210 JONES RD,FALMOUTH,MA,025402974,41.5614958,-70.6117407224321,32,0
8603c3fe-d227-381b-8f00-322af7463992,b3ada130-6443-3a8e-98c7-4ec127a2b0c4,Ned189 Haley279,M,GENERAL PRACTICE,ONE GREAT ROAD,ACTON,MA,017205601,42.4850931,-71.43284,134,0
0aaee16c-3e27-3fdb-837f-b5ea23231925,a36dcb53-a762-38d4-ae84-40f46195a6dd,Basil991 Reilly981,M,GENERAL PRACTICE,260 EASTHAMPTON ROAD,HOLYOKE,MA,010401213,42.226424,-72.646798,1,0
2e5b3123-c259-3b80-b888-5d8aa0738428,811cc811-0061-341c-a719-9ba7ef8dc699,Tandy422 Sporer811,F,GENERAL PRACTICE,245 VINEYARD HAVEN-EDGARTOWN ROAD,EDGARTOWN,MA,025396941,41.395500350000006,-70.5300948008162,21,0
6a6ed343-f930-36b6-a8ba-45df16f6ac87,d17688c1-9cc8-3e68-980f-82fe1ed685fe,Eleonore965 Robel940,F,GENERAL PRACTICE,100 TEATICKET HWY,TEATICKET,MA,025365678,41.56361395,-70.59806084770075,64,0
56206511-bf8d-3ed3-8657-4c9ea0de2067,7489f6e0-fee6-3fff-90b6-444868eb907c,Kasey569 Rau926,M,GENERAL PRACTICE,1 KIDDIE DRIVE  SUITE 106,AVON,MA,023221182,42.130150349999994,-71.05720685110387,138,0
5483c613-52ae-3f2b-947c-b515e1201b50,084b19be-a78e-3626-b156-a50134fa7fe2,James276 Smitham825,M,GENERAL PRACTICE,10 RESEARCH PL STE 202,NORTH CHELMSFORD,MA,018632439,42.6389798,-71.3828403,60,0
fb2d644e-f93f-36cd-926d-9e9744eb4396,06f1d816-dd54-3409-bd94-8dc2745f807c,Yulanda554 Hand679,F,GENERAL PRACTICE,12 KENT WAY  SUITE 210,BYFIELD,MA,019221221,42.75468625,-70.9451078257969,16,0
b559a2cf-61df-37a3-8063-4bee4a551033,acffdfa8-1383-3929-8c99-e73969491439,Warren653 O'Keefe54,M,GENERAL PRACTICE,1153 CENTRE ST,BOSTON,MA,021303446,42.3017598,-71.12855793387442,182,0
5c30a2e3-862e-3afb-9c9d-e450d3b8185d,545dcda5-7471-374e-9251-b4b685197d3c,Lezlie553 Koss676,F,GENERAL PRACTICE,175 CONNORS STREET,GARDNER,MA,014402637,42.5730593,-71.99713285,101,0
83aed9a8-a19b-390c-b723-2b083b2adffa,45ce6eff-535b-37e2-bed3-1946200aa03f,Sang383 Blanda868,M,GENERAL PRACTICE,309 BELMONT STREET,WORCESTER,MA,016041059,42.280233499999994,-71.7694812367883,15,0
80d15f1f-acae-3917-a2a5-c64314039786,044e0760-ec11-3452-a46e-8af2bbeec083,Terry864 Towne435,M,GENERAL PRACTICE,90 WEST STREET,WILMINGTON,MA,018873039,42.54038775,-71.13933791916014,1,0
710851cb-56c3-3876-9c17-ca03ea1b84fe,43e33b67-64ac-3314-99ee-114fb2b56b80,Fidel864 Cummerata161,M,GENERAL PRACTICE,200 HILLSIDE CIRCLE  SUITE 2,WEST SPRINGFIELD,MA,010894681,42.105237,-72.6213712,106,0
d504a454-99a8-31a9-a77e-bd7b7f905730,1e11392b-1278-3e70-93cd-f396cbd0c265,Gerry91 Block661,F,GENERAL PRACTICE,115 LINCOLN ST,NATICK,MA,017607700,42.2843753,-71.3441395,1872,0
3c7e8f8f-83a8-3331-a20d-856fcee0f39b,fe30f2b4-9bc8-346e-afba-4455d1766545,Wilson960 Turner526,M,GENERAL PRACTICE,17 LAFAYETTE AVENUE,CHELSEA,MA,021502010,42.40019115,-71.03050082480353,79,0
c2d44e8d-88de-38e6-89b5-ed311698b38c,00fde0ed-5951-3b9f-8413-0f25f85a8d4f,Artie871 Hodkiewicz467,F,GENERAL PRACTICE,81 OLD COLONY WAY STE D,ORLEANS,MA,026533278,41.78403385,-70.00060868097228,43,0
ba4a42be-5240-3fa7-bb63-f0e02773b7da,6cf8a214-8d57-3267-85e5-7719e15cd63e,Michel472 Zulauf375,M,GENERAL PRACTICE,170 MORTON STREET,JAMAICA PLAIN,MA,021303735,42.299067750000006,-71.10124351911541,2363,0
92fa0f57-908f-37ca-9bca-1d64448a5d14,13161e5b-02d2-3d19-8b48-26ef0becfc83,Janet238 Crooks415,F,GENERAL PRACTICE,165 CAPTAIN'S ROW,CHELSEA,MA,021504019,42.3917638,-71.0328284,48,0
f18e4793-ea2e-37c3-b3ab-a3dab541123d,4bc0cc09-77e5-37f5-844d-64a6637cae54,Ahmed109 Feil794,M,GENERAL PRACTICE,91 EAST MOUNTAIN ROAD,WESTFIELD,MA,010851801,42.110743549999995,-72.70066160206358,577,0
a5e5e8f7-8974-38ee-b426-b00a6027ec7d,3c6efeb4-3e73-3d5a-9d45-8fbf9f389bed,Viola977 O'Kon634,F,GENERAL PRACTICE,40 WASHINGTON STREET SUITE 110,WELLESLEY HILLS,MA,024811802,42.2925555,-71.2956739,23,0
51558ae2-8f2f-362c-9898-22d1b642ef14,1c1f5e47-531c-368e-bbaa-f3e5cd8638a7,Rocio28 Zarate81,F,GENERAL PRACTICE,290 CENTRE ST STE 203,NEWTON,MA,024581641,42.35826483333334,-71.18497150833333,17,0
93346731-9243-397e-84f9-575c4098b6d8,2fd34be1-9720-3dad-b8bd-815e173b92fb,Nikki942 Orn563,F,GENERAL PRACTICE,87 HERRICK ST,BEVERLY,MA,019152773,42.56523335,-70.87472842494441,1,0
5d17488c-4652-35db-b109-cf8de98ab524,0fedae9f-701f-3317-9b2f-69aea2202cdc,Willian804 Batz141,M,GENERAL PRACTICE,88 EAST NEWTON STREET,WINTHROP,MA,021522715,42.3750976,-70.982827,2415,0
129ad509-09b3-3507-b604-1768b6af5140,9043e647-568d-3e87-9fc0-756a416392d3,José Luis472 Negrón227,M,GENERAL PRACTICE,27 CENTENNIAL DR,PEABODY,MA,01960,42.52388415,-70.9519832,66,0
f2693b7d-154d-3f9e-a016-d7f596c55075,c7b63332-fdc7-3ab3-936b-284b931a9f6a,Bertha558 Nolan344,F,GENERAL PRACTICE,55 COOPER STREET,AGAWAM,MA,010012149,42.080218599999995,-72.61816103207964,12,0
9b7ff99b-6b53-3d35-a5fa-3f49569b3bbb,0cc04ba5-137a-3ef8-acda-e79b25960b2a,Bernardo699 Homenick806,M,GENERAL PRACTICE,25 ADAMS ROAD,WILLIAMSTOWN,MA,012672928,42.7009605,-73.18515951851253,1,0
4f7718d0-d365-378b-9c99-907fd313cfb5,3e16ee4b-2dc7-3e29-ab5b-0ce980c362b1,Pandora807 Sauer652,F,GENERAL PRACTICE,1200 SUFFIELD ST,AGAWAM,MA,010012933,42.04892565,-72.63626743195428,1,0
8ed86af0-8256-31f8-85aa-6c451dfaef0e,733fc7d0-7cf3-3995-82ef-a9883b807273,Daryl568 Yundt842,M,GENERAL PRACTICE,175 FRANKLIN STREET,NORTH ADAMS,MA,012472712,42.70707,-73.10094536747326,46,0
834b458e-d2e4-3408-ab80-a2524cc2e1fe,86bbc3aa-e927-3d56-9d77-ab701b4b2926,Tynisha348 Howe413,F,GENERAL PRACTICE,538 ROBESON STREET,FALL RIVER,MA,027205496,41.707225,-71.1432141111111,20,0
3317cf9f-07cd-3b3f-9518-df4f7fd9eb8b,9ab139f5-d278-31b4-b44e-feffdea65613,Dexter530 White193,M,GENERAL PRACTICE,88 ROUTE 6A 101,SANDWICH,MA,025631866,41.764922,-70.502215,15,0
e359a1d4-d743-3de2-acb5-60520867e1e6,21fa25b9-6842-3a3c-bef2-2eb383ad525e,Yoshie761 Langosh790,F,GENERAL PRACTICE,180 LOW ST,NEWBURYPORT,MA,019503519,42.815683050000004,-70.89666045994463,3,0
d1142eda-d7b1-3dd9-9a73-b1fbc3843907,4b7c1695-a178-3e03-8651-51acfd3b8372,Juan88 O'Keefe54,M,GENERAL PRACTICE,600 OLD SOMERSET AVE,NORTH DIGHTON,MA,027641824,41.86399,-71.1244904,201,0
4ac42899-1bab-33a6-8d45-9d364b021c5a,5c2e4b0c-fb84-3f95-bbec-a96c18600bf5,Earleen680 Schneider199,F,GENERAL PRACTICE,61 COOPER ST,AGAWAM,MA,010012149,42.0804485,-72.61914987322373,8,0
2d7bae69-8024-336d-9261-778f9877f25d,a3327df4-d092-350b-b551-e60c82076c9a,King743 Predovic534,M,GENERAL PRACTICE,46 NORTH MAIN ST,W BROOKFIELD,MA,015853232,42.23754835,-72.13791547215251,139,0
385685c3-2116-3f9b-8ba1-d60c40b9ac07,0b5f4cda-f9ae-36a8-a94c-ffbf56f45236,Ardath226 Hodkiewicz467,F,GENERAL PRACTICE,210 MARKET ST,NORTH ANDOVER,MA,018451656,42.6839894,-71.1127065,1,0
bafcc8ac-7f8f-37b8-a247-87b9569e0f44,aade280a-3b90-3e48-9648-91109a964a63,Johna806 Klein929,F,GENERAL PRACTICE,909 SUMNER ST,DARTMOUTH,MA,027473826,41.6332267,-70.9879928,4303,0
ce2d4587-c302-37d1-b36f-50eb66614dca,6adc9d34-9b73-3285-abb7-56e567f1ba26,Candy565 Wunsch504,F,GENERAL PRACTICE,271 NAHANT RD,NAHANT,MA,019081341,42.42554385,-70.91995214383596,2,0
0aea033b-343d-3f25-8351-eb2fe13b4c5e,df3ffcde-b9eb-3965-acdf-f56a6d1424c4,Magali989 Brakus656,F,GENERAL PRACTICE,1 ARSENAL MARKET PL,WAYLAND,MA,017781840,42.3632063,-71.3606721,5,0
8926fc12-53a6-3407-b1bb-5b23f86d860d,981338c4-287c-3621-bc45-8b0b9f1b8922,Denis399 Kohler843,M,GENERAL PRACTICE,640 BOLTON ST,MARLBOROUGH,MA,017523999,42.3658183,-71.55914630258509,65,0
ecc2c13b-00b8-30b8-8b00-fdf05d5a1b0c,96e9e829-0b71-3ad3-8b41-60e25b5d47d7,Lesley194 Crooks415,F,GENERAL PRACTICE,111 ORIENT AVE,EAST BOSTON,MA,021281006,42.39055278090538,-71.00587148689957,3,0
0613e4a9-741d-3393-a0ed-9fc6deb3247d,e59fb2d5-508c-38c6-af2e-21d8216dd2b0,Nicholle822 Fisher429,F,GENERAL PRACTICE,759 CHESTNUT ST,WARE,MA,010821625,42.256476,-72.237482,1258,0
5407dfab-7d25-3331-9e8b-553e8eaefc61,7a3b8310-02eb-3c47-aa1b-3f55b3ed9de9,Leif534 Dare640,M,GENERAL PRACTICE,6 HATFIELD ST,NORTHAMPTON,MA,010602545,42.333172950000005,-72.6566355591273,441,0
a9720ec8-9751-34c3-b509-93d07a93e5bf,84de2bcf-1b1a-3ce2-9f6d-9e0cb34991f6,Margery365 Rippin620,F,GENERAL PRACTICE,45 DAN RD,WELLESLEY,MA,024813503,42.2964859,-71.2925571,47,0
08b200cb-1157-35f6-b750-2c34cf139b6a,ecadbc11-930c-3903-b706-f8ef4bc9089e,Erwin847 Baumbach677,M,GENERAL PRACTICE,780 CHESTNUT ST,SPRINGFIELD,MA,011031109,42.1211633,-72.60614164702717,106,0
3d688cc3-f807-3469-ac2b-60b4f3d03db0,a8679bce-06b4-30a1-81de-83c4a503cbc5,Caleb651 Willms744,M,GENERAL PRACTICE,95 CHAPEL ST # 3-D,NORWOOD,MA,020623155,42.194543,-71.1994976,11,0
d7c360dc-6c12-3aa0-8681-4cf9c0ae08b1,5e489fd6-944d-31a8-962e-8f7a8c6e3898,Ema785 Swift555,F,GENERAL PRACTICE,65 WATER ST STE 2,WORCESTER,MA,016045041,42.2569279,-71.7953287,18,0
8625c0b1-cd09-3387-919a-0984e84952e5,ad007cc5-a3df-3aa7-886d-5123ab59d189,Tiesha180 Maggio310,F,GENERAL PRACTICE,85 N WASHINGTON ST,NORTH ATTLEBORO,MA,027601634,41.98443775,-71.33190349847027,1,0
4fc2242e-2f38-3ef0-bfb9-aa6be8e1e8dc,980d9bfa-a344-3bff-8c02-232dd0e8fd34,Pearlie554 Lakin515,F,GENERAL PRACTICE,100 TRADE CENTER SUITE G-700,WOBURN,MA,018011851,42.4792618,-71.1522766,176,0
0368b333-7a7b-331b-9ae1-53a84eebd533,f480acd0-7ef1-350d-aae6-d8e7d53ace57,Danelle47 Ondricka197,F,GENERAL PRACTICE,1193 SEA ST,QUINCY,MA,021693544,42.26883395,-70.95264075087945,257,0
ef6f26df-b670-3c99-bee5-83d73569ee14,794b1cc2-97be-30a4-83a0-4bf6add43c74,Lillia547 Gutmann970,F,GENERAL PRACTICE,215 THATCHER STREET,BROCKTON,MA,023023949,42.0740963,-70.99660306096918,55,0
a50ac6cb-16a9-3ffa-a5bb-63006818a530,440fa4b8-c731-3cf5-81d9-aa3f30a37b95,Bennie663 Abbott774,M,GENERAL PRACTICE,41 & 45 MALL ROAD,PEABODY,MA,019602901,42.5278731,-70.9286609,3803,0
9ae91373-2e71-3c06-86f4-c099984d8813,a1434ca1-a1ac-3884-abc7-fc4c35cc8b68,Connie24 Dietrich576,F,GENERAL PRACTICE,390 ORLEANS ROAD,NORTH CHATHAM,MA,026501154,41.700306363636365,-69.96549390909091,12,0
5f806fe4-0b9c-3085-8bb5-c64d5bddf205,0fab3c4e-a028-39a6-b15a-be5a88b6aa2a,Miyoko154 Paucek755,F,GENERAL PRACTICE,222 STATE STREET,LUDLOW,MA,010563437,42.15547415,-72.47222226666076,2320,0
3110545e-6c58-3570-ade1-53274e1db53e,b0016371-afcb-37a6-8f90-5e3786e7806f,Shella455 Toy286,F,GENERAL PRACTICE,629 SALISBURY ST,WORCESTER,MA,016091120,42.2932691,-71.8390048,4,0
f899fe11-7f22-33df-92f3-a4fa1be61563,3b021cb6-4745-3d9d-8436-230055f770bd,Dusty207 Franecki195,M,GENERAL PRACTICE,148 CHESTNUT ST,NEEDHAM,MA,024943238,42.27728075,-71.23665362814043,1004,0
a8d5cccd-3f44-3797-a18a-588222f6227e,86880e58-8753-3c63-b057-33781df70528,Jon665 Keeling57,M,GENERAL PRACTICE,49 SAMOSET AVE,HULL,MA,020452512,42.2810432,-70.8703157542509,32,0
afbe1f37-7d06-36fb-b701-986abb7390f3,83f59b06-c094-345b-afae-856f22c1ac2c,Rosemarie149 Gutmann970,F,GENERAL PRACTICE,255 Park Ave Suite # 900,Worcester,MA,01609,42.265556,-71.818665,1172,0
2b154d5d-cbf7-3e75-b464-5ed3364b7e18,aaa7ebaf-b1a0-38c1-ba89-a16712cf431c,Violette536 Halvorson124,F,GENERAL PRACTICE,16 PLEASANT STREET,BRIDGEWATER,MA,023242420,41.98625885,-70.97978204646246,47,0
35ec4642-608e-34d5-99e7-1eeaa622c796,ab074997-79db-3114-b6ac-5c21cda8ee3a,Todd315 Abernathy524,M,GENERAL PRACTICE,111 HEADWATERS DR,HARWICH,MA,026451028,41.705945549999996,-70.08904355,5,0
d9889748-271f-3ea8-9a4c-0c13cd5b2c2a,ce53c877-0290-390a-b4b4-2462001a1713,Anabel269 Hilll811,F,GENERAL PRACTICE,847 ROGERS STREET  SUITE 201,LOWELL,MA,018524345,42.6275246,-71.27673639687623,262,0
24be4282-fb58-3959-b62f-d3f7b653e1ea,34f0b10a-5e29-31de-a75e-e0bb03c0c0d4,Dierdre747 Leuschke194,F,GENERAL PRACTICE,56 COLPITTS RD,WESTON,MA,024931568,42.36610065,-71.3036759,143,0
76b0fd54-99c2-303b-9965-62b816143a71,e9a24be5-b0a3-3fd2-a606-dd13498024ea,Darwin703 O'Hara248,M,GENERAL PRACTICE,85 E MAIN ST STE A,NORTON,MA,027662307,41.971697,-71.17689334021827,62,0
c29e4676-9e35-3d16-bd4f-9d86608f81ad,545ea18f-060c-389b-98f8-b6943979c207,Olen518 Farrell962,M,GENERAL PRACTICE,6 ESSEX CENTER DR STE 201,PEABODY,MA,019602906,42.539944,-70.950156,40,0
41197661-bc57-3c3c-a54f-8b5023086de4,57e4e5fa-d68d-3caa-a5ad-37beb1b51207,Latrina689 White193,F,GENERAL PRACTICE,800 WASHINGTON ST,NORWOOD,MA,020623487,42.1886973,-71.2005241,259,0
c0181f9d-d537-3572-966d-26251e697309,2c1eda9d-6d75-3c4e-86f1-d850d4ccfcdf,Hisako109 Moore224,F,GENERAL PRACTICE,238 W MAIN ST,NORTHBOROUGH,MA,015321804,42.31181264999999,-71.65685612428547,1,0
48e81ab3-cacb-3a82-a144-8d695fa1b081,2befa435-3070-3350-a15c-e43ac1e84b24,Teressa589 Schuster709,F,GENERAL PRACTICE,575 BEECH STREET,HOLYOKE,MA,010406604,42.20105435,-72.628169560868,71,0
f147ccc9-4f5a-301f-91de-4db36537ca72,05b2593e-1bc1-32ee-8d9f-0aad4fa74ff0,Hilary419 Schaefer657,F,GENERAL PRACTICE,940 Belmont Street,Brockton,MA,02301,42.065655,-71.05398,907,0
b0f59142-d3fd-3223-aa89-1e24aa50150f,c92cc255-6778-3307-8092-987d667be4ce,Codi873 Bogisich202,F,GENERAL PRACTICE,89 FOSTER ST,PEABODY,MA,019608925,42.5278731,-70.9286609,21,0
19340f1b-de14-32e6-9345-ef64f5435aa1,00ffb204-07b4-3c72-a678-fa252e6cf86c,Alex454 Satterfield305,M,GENERAL PRACTICE,450 BEDFORD ST,LEXINGTON,MA,02420,42.47370735,-71.25090005,398,0
b7829673-0062-3269-9c49-14e2ce52325c,ad82d624-72eb-3c7d-a76d-79f2668d1390,Mathew182 Howe413,M,GENERAL PRACTICE,3 WOODLAND RD,STONEHAM,MA,021801711,42.452443099999996,-71.08939988105112,535,0
52d57b8e-4714-341f-9a95-1a4edac576b1,70a26106-6797-39f8-83e6-6bcf212b99ad,Zackary401 Mohr916,M,GENERAL PRACTICE,340 MAIN ST,WORCESTER,MA,016081601,42.53616075,-71.74831883675786,94,0
d4141ada-d752-327f-80df-eeca0ff777d4,b8421363-9807-3b16-a146-95336eea5cfb,Saundra460 Kuphal363,F,GENERAL PRACTICE,30 LOCUST ST,NORTHAMPTON,MA,010602052,42.33032115,-72.65330802608176,4220,0
37471737-0ed7-33ea-90d0-36c068736484,8424b5ec-ba0a-32e9-94ae-a9d397884093,Booker670 Casper496,M,GENERAL PRACTICE,49 BLANCHARD STREET  SUITE 101,LAWRENCE,MA,018431456,42.69651155,-71.1612176954981,15,0
bacefb6f-b480-32b4-bee3-252616d5677a,3498e7d3-90fd-366b-bc6a-6f41dad6bae6,Pat3 Bradtke547,M,GENERAL PRACTICE,112 WEST MAIN STREET,NORTHBOROUGH,MA,015321824,42.318559050000005,-71.65097281611972,26,0
8db7a2d5-eb02-3681-af23-17b17986aef4,37111f41-8bc5-35d3-9cd9-5b447a11ffd1,Ilene33 Greenholt190,F,GENERAL PRACTICE,TEN INGALLS COURT,METHUEN,MA,018443712,42.7262016,-71.1908924,98,0
059b9b49-be63-3369-a688-577fc23bc420,68ea50ba-275f-3f6c-ad1f-0aefae7144eb,Alan320 West559,M,GENERAL PRACTICE,25 ARMORY ST,WEST NEWTON,MA,024652110,42.3504314,-71.21988040449209,2,0
72765852-de4e-3b55-85d1-61a9f301f506,24460683-f514-37ef-98c1-724b2fc9aa2a,Simonne139 Wilderman619,F,GENERAL PRACTICE,60 HODGES AVE,TAUNTON,MA,027803034,41.91158935,-71.10129620180315,397,0
4f2c86a1-52e2-3db2-b768-a1a36691630a,f964d209-adbb-3f11-80ce-5687e587363a,Jacques50 Roberts511,M,GENERAL PRACTICE,155 MAPLE ST,SPRINGFIELD,MA,011051828,42.1004364,-72.57897095,41,0
d48d4ff3-2be9-3198-adf3-a178a71d12e8,945104f1-4b95-3eed-bd02-5efa0afbf34d,Dolores502 Ocampo729,F,GENERAL PRACTICE,20 CENTRAL AVE # 506,LYNN,MA,019011201,42.46410018181818,-70.9465129090909,10,0
98343891-9a37-3554-a5d7-bcc8b7372f5b,3076e02a-deac-3e81-96a9-1d32cbda6fca,Cecil300 Kilback373,M,GENERAL PRACTICE,59 EASTWOOD CIRCLE,GARDNER,MA,014403901,42.567006649999996,-71.97817904424542,23,0
85660311-e99c-3c18-a1c4-0d782bd20d41,752c7570-1637-36cf-8b74-03ea3acfa98c,Shakita329 Moen819,F,GENERAL PRACTICE,12 LITTLEVILLE RD,HUNTINGTON,MA,010509761,42.257603957277915,-72.87133712317558,35,0
161db15f-1597-33e5-bb70-9ef8ba730976,1563fcb4-76a9-3ea4-863d-e276f38b9b3e,Carrol931 McCullough561,M,GENERAL PRACTICE,700 ESSEX STREET,LAWRENCE,MA,018414396,42.7020708,-71.17231,74,0
7edb7ce8-14ae-389a-8b58-54f1bae69ba9,fbd4ccdf-2fdb-3652-9bbe-1ccff886bd34,Tana168 Collins926,F,GENERAL PRACTICE,320 CENTRAL STREET  UNIT A2,SAUGUS,MA,019062372,42.4632069,-71.0093761,153,0
388b2d3f-a2ba-35eb-b775-239ce937f985,65f0254a-73a3-3b06-bced-54d511445535,Elbert916 Carter549,M,GENERAL PRACTICE,720 BOSTON POST ROAD,MARLBOROUGH,MA,017523766,42.355106,-71.47654,9,0
e46d7efe-77da-3ea7-9d55-d9f5e1975552,901c2d40-1ca3-3879-9a20-c663b8adc0a9,Chanelle850 Schuster709,F,GENERAL PRACTICE,800 WASHINGTON STREET,STONEHAM,MA,021802445,42.4863168,-71.0928919,718,0
dfc18a60-7c53-3d70-8900-4b2c59aad029,6170552c-4d27-3e64-8068-64a380f1837d,Jackelyn13 Pacocha935,F,GENERAL PRACTICE,76 SUMMER ST,HAVERHILL,MA,018305814,42.7786873,-71.07306505177553,1330,0
230ada21-f9c6-3836-9bb0-d6b4840cff69,e6cc6043-299a-3581-8f6b-b3b5d62c46ae,Fritz267 Farrell962,M,GENERAL PRACTICE,532 SUMNER AVE,SPRINGFIELD,MA,011082458,42.08631583333334,-72.55792579166666,186,0
fe0b8c1a-71fd-3967-947a-84f098a5b470,b9e35b8a-9831-32d8-a6dc-d7a546c126b0,Gerardo48 Montez99,M,GENERAL PRACTICE,111 HUNTOON MEMORIAL HIGHWAY  1ST FLOOR,SPRINGFIELD,MA,011092550,42.1018764,-72.5886727,2236,0
c2275c40-b84d-32a6-b1b4-f3ef13082acc,06988693-a9d8-392b-a2ce-a07de8a931ad,Krystyna791 Reinger292,F,GENERAL PRACTICE,136 BOSTON POST RD,SUDBURY,MA,017762406,42.3638568,-71.39664274207772,1,0
b3a9d19e-47a6-3f42-b8f3-d01a50300607,70d5bbef-3c05-3318-b9d7-003dc8fbb8cf,Shenika151 Little434,F,GENERAL PRACTICE,33 SUMMER ST,TAUNTON,MA,027803479,41.9005416,-71.08895606814966,4,0
d24ec483-652a-3d0a-9750-d5e7d8f29b72,22249c0a-8ce9-3726-a3bb-b037c773ce5c,Thaddeus38 Sauer652,M,GENERAL PRACTICE,337 NEPONSET AVENUE,DORCHESTER,MA,021223103,42.2875144,-71.0470691675753,30,0
d70c306c-7b3c-3db2-ad49-34b2bd76c0be,7a75decf-7d3f-3b0d-8c2b-3abf0a8c7f58,Afton574 Kulas532,F,GENERAL PRACTICE,169 LIBERTY ST,MIDDLETON,MA,019491003,42.615226050000004,-71.0144865346162,427,0
390cbe39-96d4-3659-a98e-49b231dd1550,18df2721-3f76-3f83-94d5-63597cedd298,Kylee806 Romaguera67,F,GENERAL PRACTICE,909 SUMNER ST,STOUGHTON,MA,020723396,42.1005097,-71.0830269025407,335,0
e4736fdc-c7c4-37de-a0de-16b095674d69,38508743-50d1-3429-8fe2-37e42ddaf20e,Erick204 Mayer370,M,GENERAL PRACTICE,164 HIGH ST,GREENFIELD,MA,013012778,42.595268700000005,-72.59288632376354,1300,0
47e13318-2b45-332c-b541-63c73f147aa9,2f735290-1603-31b5-b561-7c8e0d413170,Jolynn62 Adams676,F,GENERAL PRACTICE,100 FOXBOROUGH BLVD STE 230,FOXBOROUGH,MA,020352878,42.041851949999995,-71.23486657070565,184,0
83b31149-d431-3e8b-9427-dc2e06e1f71d,6b2e5b97-70f6-3219-8c99-86de138e6808,Tomeka87 Rutherford999,F,GENERAL PRACTICE,123 SUMMER ST,WORCESTER,MA,01608,42.26496835,-71.79655403681465,19,0
6d13c4b5-2c44-3592-8745-f1d776d94260,27bf2e46-7445-35e7-9106-3ce1b074db47,Kathryn101 Donnelly343,F,GENERAL PRACTICE,80 BOSTON RD,NORTH BILLERICA,MA,018621034,42.5871093,-71.2948553,4,0
cef2c640-e249-3527-81ca-31c26650e325,e1818b21-4458-3b9c-b2b8-7ed6f57ae078,María Soledad68 Rosas160,F,GENERAL PRACTICE,2399 BOSTON ROAD,WILBRAHAM,MA,010951185,42.14668485,-72.45048427046072,1172,0
04645616-4451-3e89-85cd-10afe87fc2da,328f813e-4de8-3ec2-a113-43f3ddfb0b2a,Eldridge510 Roob72,M,GENERAL PRACTICE,30-40 WESTPARK STREET,BROCKTON,MA,023015241,42.0834335,-71.0183787,558,0
